-3.470052785584515909e-01,-1.066982319785322320e-01,-1.674276792446250384e-01,-1.040199231359924537e-01
-9.425713298547255814e-02,-2.049012839184294610e-01,-1.502562452073318844e-01,-8.250877327105908543e-02
-2.929716903301282649e-01,-1.014856709696368986e-01,-1.611700854455642429e-01,-1.654515660713214709e-01
-8.231608466749756881e-02,-2.169649932806575754e-01,3.898621707310273576e-02,-1.325439874394379325e-01
-1.402467447795644473e-01,-1.055754867783347539e-01,-1.391931683590789115e-01,-1.442978394499422057e-01
-3.028705155459716081e-01,-1.608091997241690718e-01,-1.336196834196195782e-01,-1.747941300675326104e-01
-1.146087066874736105e-01,-3.779736133161172573e-02,-1.355894879509823570e-01,-1.490868672865107436e-01
-1.063228147384553818e-01,-1.549806001142023659e-01,-1.329737650008064875e-01,-9.343438663969945435e-02
-1.028733299842879700e-01,-8.711780466578274151e-02,-1.319827949972074699e-01,-2.011218715391685230e-01
-1.034943287954804940e-02,-1.061608336593121565e-01,-1.717884087086932188e-01,-1.674739568293721892e-01
-2.351858465535388298e-01,-1.647693122634327212e-01,-1.152724401268673537e-01,-1.276187193985808543e-01
-6.816832855014612336e-02,-1.091481849126826886e-01,-1.875647491969340552e-01,-1.567565959236006112e-01
-1.382560216762579175e-01,-1.712641074237727656e-01,-1.582719117949279164e-01,-1.929349937363078471e-01
-9.324320638473189427e-02,-1.549225512838930396e-01,-1.207359688958669491e-01,-1.643533128016622380e-01
-1.542284609815219344e-02,-7.007981215883764270e-02,-1.320240225959607161e-01,-1.249971462464779387e-01
-1.676530986839237791e-01,-1.377864973198376919e-01,-1.509313961596730758e-01,-1.474834366239658467e-01
-1.896885019343138301e-01,-2.119060299933069047e-01,-1.609582907651267158e-01,-1.713409925158792257e-01
-4.041312766159275288e-02,-1.535955935066453670e-01,-1.424677723831183594e-02,-1.470554227064201080e-01
-1.194416919004265970e-01,-2.950068955085163522e-02,-8.538732358442627235e-02,-1.786549806931931328e-01
-1.081348416747145852e-01,-1.972551020479060280e-01,-1.251604073504147263e-01,-1.212358932193941946e-01
-2.268740755504608797e-01,-1.088069547586838631e-01,-2.084701835696318728e-01,-9.070476260968925175e-02
-2.431244620931825307e-01,-1.042693721876709334e-01,-7.588264559292373646e-02,-1.612400751832575030e-01
-2.184447538078270468e-01,-9.830175858483244933e-02,-1.427179380362571248e-01,-9.782079006359856166e-02
-1.373885072634316862e-01,-1.658946376581273141e-01,-1.535092410410150432e-01,-2.133484756470860610e-01
-1.243467900947150678e-01,-1.965887598472865205e-01,-1.225540739717351779e-01,-1.797339365252059451e-01
-2.306295679742858540e-01,-1.553932612181878892e-01,-1.936749963144444864e-01,-1.661600014805118264e-01
-1.054104832965198774e-01,-1.510522522326454287e-01,-2.130206754327771679e-01,-1.544095047594337689e-01
-1.866158251270032820e-01,-1.169552750511597961e-01,-1.320306499733338024e-01,-1.392006453243007369e-01
-1.605480272135561548e-01,-1.010065924503433105e-01,-1.603204828259835180e-01,-1.688938576147234472e-01
-2.164514713738959484e-01,-1.735711439729766270e-01,-1.783417904842071189e-01,-1.280984965534313347e-01
-2.414547916480495882e-01,-2.458811305947546100e-01,-1.252269058590185502e-01,-1.617245481151603770e-01
-8.189750164585882231e-02,-7.281127163864585528e-02,-1.749379977186093227e-01,-1.047680117353694262e-01
-1.413696109951510516e-01,-1.914867994956996333e-01,-1.290162285169458301e-01,-1.978554431872376895e-01
-1.812221417068175799e-01,-1.875666338035438807e-01,-1.673001776938254914e-01,-1.526989500793618226e-01
-3.190157105985635400e-01,-2.024653710718843647e-01,-1.530322527128275545e-01,-1.176256365592956293e-01
-5.228078177511154279e-02,-1.216127973269291868e-01,-1.912121914275309031e-01,-1.387380008950129806e-01
-1.855494671057662248e-01,-1.173077362483485875e-01,-1.544175846403451069e-01,-1.946860990896570331e-01
-1.134006793690738452e-01,-1.465763896314460635e-01,-1.667493039922916531e-01,-1.713743003495636352e-01
-9.572961878958823057e-02,-1.329607139694224394e-01,-1.997190616955740738e-01,-1.392916784444390155e-01
-1.402722532983087800e-01,-1.505682299576788785e-01,-1.557164505390885023e-01,-1.480698129002372132e-01
-8.700261609631194937e-02,-2.086530159402066043e-01,-1.732993937307725496e-01,-7.076355284488188013e-02
-1.283787109283127809e-02,-1.087790222573540161e-01,-2.088242103506432190e-01,-1.933634044999545110e-01
-1.093516081522188932e-01,-4.491913725213680930e-02,-1.472384474527425879e-01,-1.514453466541686999e-01
-1.263991983764165550e-01,-1.251445241179603984e-01,-1.042427290532130929e-01,-1.823674981139382367e-01
-1.232125281925121885e-01,-9.350167186066744851e-02,-1.760927596209054813e-01,-1.670628367710601525e-01
-2.632118956760350348e-01,-1.234416627927425042e-01,-1.215373988082645296e-01,-1.437297469440086684e-01
-1.949901279857039760e-01,-4.791039015505566684e-02,-2.192599145241041769e-01,-1.184673081676805712e-01
-1.271465729063484540e-01,-1.205446264958233704e-01,-9.766390818460078671e-02,-1.654701626534101910e-01
-7.971242891120899898e-02,-1.278266315916142815e-01,-1.616810625391535694e-01,-2.241880311892144040e-01
-1.875380898266827134e-01,-2.585348659371536906e-01,-1.441909491993368930e-01,-1.982744465787278643e-01
-1.157143804311744212e-01,-1.537023558501668663e-01,-1.134356994300995958e-01,-1.864424963740164976e-01
-1.430895992583572363e-01,-2.086937174404927819e-01,-1.074306371501462798e-01,-1.574429556434334410e-01
-1.777381202362190160e-01,-1.289153531952087484e-01,-1.224789882151826187e-01,-1.579391904618247522e-01
-1.498322189652704639e-01,-1.502160350984559078e-01,-1.144059032007239546e-01,-1.946495961308404299e-01
-1.738025685898090533e-01,-1.211804956173720971e-01,-2.165072431708114642e-01,-1.900145075797023964e-01
-1.073704201734167474e-01,-2.096715182584019121e-01,-2.010745775697158066e-01,-1.112673509495805263e-01
-5.627384482215144063e-02,-1.470394281700801720e-01,-1.653511498054531792e-01,-1.715677913870286564e-01
-2.350823449052299660e-02,-1.517063500279711985e-01,-1.496425385288450705e-01,-1.901649456223772350e-01
-1.146662077926611512e-01,-9.711773567568658672e-02,-1.566710011242345713e-01,-1.792590118828848444e-01
-1.943079128035577752e-01,-1.348974497992410371e-01,-1.003919876936211208e-01,-2.407398246990963553e-01
-9.010435611168977899e-02,-1.717137866022307446e-01,-1.646330415191963603e-01,-1.797936138874855760e-01
-1.590337483171283262e-01,-2.479038883980555497e-01,-1.701575990277935657e-01,-1.324905556306195387e-01
-2.170570362177219881e-01,-1.687687290124258999e-01,-1.165784675084806099e-01,-1.705429300170616391e-01
-2.543644797522974788e-01,-1.314548336742760171e-01,-1.315561959848280948e-01,-1.207857389744645821e-01
-1.455123488207568927e-01,-1.688919377864191440e-01,-1.190300461445233243e-01,-2.031930664605361425e-01
-1.167896308442016168e-01,-7.649872269425495031e-02,-1.304666693755986706e-01,-1.500394157919749671e-01
-7.041889945975235432e-02,-1.926662254845905309e-01,-1.679128181174679435e-01,-1.514132799735737889e-01
-1.530074332998936082e-01,-2.042949986813171193e-01,-1.513106237680200417e-01,-1.055273049546676251e-01
-1.701842995813560022e-01,-1.816621696815581000e-01,-1.830776091840874142e-01,-1.421363603537939835e-01
-1.021029366219484980e-01,-1.852376349717776427e-01,-5.089619657317089041e-02,-1.723562846123222192e-01
-1.137671575157463838e-01,-1.715402648562197596e-01,-1.670279427654717541e-01,-1.284430085604170435e-01
-1.967480647940784422e-01,-1.559642457476085320e-01,-1.447749296810500741e-01,-1.313028203545258954e-01
-1.517584965305132372e-01,-1.881148154133794048e-01,-1.185633854007870636e-01,-1.259888005952724543e-01
-3.266253943333585069e-02,-1.527105779007015274e-01,-9.355799071104567433e-02,-1.916606367822074886e-01
-1.106600379246314436e-01,-1.429380564295432976e-01,-5.589372711862494736e-02,-1.750060439127860412e-01
-2.207548500479492581e-01,-2.040345617834077030e-01,-1.467805054322940950e-01,-1.025945823334599299e-01
-1.573706147795314314e-01,-1.343676836041025335e-01,-1.604037877811421431e-01,-1.694146839555442652e-01
-2.673176484233459327e-01,-1.004706618649295613e-01,-1.017374689712211289e-01,-1.431830472150314726e-01
-1.208160008452450196e-01,-1.149060325637085989e-01,-1.362016428661473044e-01,-1.400398822970927437e-01
-4.605689218811694075e-03,-1.525682977440503130e-01,-1.812644440051149330e-01,-1.572127014256645972e-01
-1.851831868776889489e-01,-1.303778013086011045e-01,-1.699055823355298533e-01,-8.210482380547824699e-02
-1.607860573722787179e-01,-1.917523352647709511e-01,-1.537198994253701489e-01,-7.358344706790180545e-02
-1.508643828130375453e-01,-1.319919053900632799e-01,-1.348625502316503910e-01,-9.465266154614497551e-02
-1.286882805316418021e-01,-1.348328101155858993e-01,-1.949660362942631786e-01,-1.317579236532016029e-01
-1.917270678559103714e-01,-1.615196866078243143e-01,-1.579459842388577784e-01,-1.284966483538137194e-01
-7.855307712672821019e-02,-4.691037148382105892e-02,-9.758490784461062995e-02,-1.168549345459391486e-01
-1.157369427300764947e-01,-1.814598481049447820e-01,-1.174121544188048843e-01,-9.872007941748763005e-02
-6.242414336641276262e-02,-1.733918336609111266e-01,-1.020963723660755218e-01,-1.401710188666080714e-01
-7.859719256473278459e-02,-1.805715368224898865e-01,-1.719890448992399401e-01,-6.830806740160247359e-02
-3.096535475783713798e-01,-1.207045967769253270e-01,-1.496395301813502610e-01,-1.240907020150501944e-01
-1.550592581879621512e-01,-2.292384018082566088e-01,-7.082741430748404343e-02,-1.982079879596559124e-01
-1.147446585696174498e-01,-1.485658584246269676e-01,-1.100135301626154888e-01,-1.719303982365150696e-01
-1.751960336868483292e-01,-1.102253315658832111e-01,-1.041752786766096950e-01,-1.789590509146324337e-01
-1.672441378982147120e-01,-1.435705850016456009e-01,-1.817689629292751630e-01,-1.559559545438124750e-01
-2.484602308901909945e-02,-2.288691508729166768e-01,-1.127114342575179229e-01,-1.483152052839383783e-01
-3.011658393955051957e-02,-1.187164835768912408e-01,-1.781226349228278438e-01,-1.228513259355953763e-01
-4.801946251201694160e-02,-1.754492492567186479e-01,-1.054434306526016302e-01,-1.155557791371727150e-01
-2.565227120439250719e-01,-1.643573225884227551e-01,-1.110959388663998321e-01,-1.481294326309545994e-01
-2.774562057852016927e-01,-1.894365005307681038e-01,-1.861555206507826410e-01,-9.927705469650115189e-02
-2.354846217892324067e-01,-1.266639619446571774e-01,-1.291223394862208718e-01,-1.697949817366853631e-01
-1.739324803130791186e-01,-1.135499902617259638e-01,-1.185294817982194965e-01,-1.561898201139459708e-01
-1.664218227198380751e-01,-5.556068539882350749e-02,-5.739700024032168973e-02,-1.188408344003492323e-01
-7.630223341175723650e-02,-1.587314299516365268e-01,-1.394987815835187495e-01,-1.615054692909257406e-01
-2.723335342491385314e-01,-8.649314494973120437e-02,-1.712296444132921092e-01,-1.371010069879129989e-01
-1.066531219015241227e-01,-8.517404093352004546e-02,-1.053684465940018383e-01,-1.428715923256924092e-01
-6.840368993827865285e-02,-1.713728502654226493e-01,-6.170738932515888731e-02,-1.640762998852272336e-01
-9.159319987216066328e-02,-9.000482882664108397e-02,-1.299319359688506370e-01,-1.283666292813426812e-01
-1.950020519764892046e-01,-1.433468722276949603e-01,-1.079577777957711621e-01,-1.024594054718505065e-01
-3.887815809013388246e-02,-2.139849969250063322e-01,-2.261616950429031214e-01,-2.418455262508825143e-01
-1.898340525465298800e-01,-1.562996390714498640e-01,-9.795769904147538787e-02,-1.354054145074164994e-01
-2.584599401942535013e-01,-1.406397433622279813e-01,-1.966061706307900558e-01,-1.933255052598870649e-01
-1.086388395474759128e-01,-1.158762428562378627e-01,-1.766283538320739532e-01,-1.070420536000695616e-01
