SAA,0.01,0.02,0.05
-0.18975696654506577,-0.16593683896570185,-0.14463287395893554,-0.08715592881934812
-0.09546293597333007,-0.07251192884997609,-0.052188975283788346,0.0031681587839591558
-0.17954397998642982,-0.15456394521369193,-0.13243480713028183,-0.07353062579708586
-0.08847427744475234,-0.06429704972814793,-0.04331577908801599,0.012940312296372958
-0.12396405502350558,-0.10007969048325954,-0.07881153481267952,-0.021595848015125468
-0.19091629933510484,-0.16823528507545604,-0.14789722025861,-0.09310789266494264
-0.12260607918954428,-0.09961617081278086,-0.07897374157926815,-0.02335121633287934
-0.11193226511289256,-0.08993572351304642,-0.07030727550289147,-0.01758389182664377
-0.0898987083960059,-0.06690477353312722,-0.04630617296686292,0.009118107786325073
-0.09545815209385455,-0.07447349300050662,-0.0550490854704232,-0.0015349105612009546
-0.09845576239809194,-0.07490266817935085,-0.05420044568566063,0.0006785027365640221
-0.17142425177406936,-0.14774294157045464,-0.12664674569500092,-0.06944357612604576
-0.1973578801916748,-0.17451755337793534,-0.15471725718846224,-0.09977856347114404
-0.1266610446862709,-0.1041178111908518,-0.08368570678728081,-0.028591443373327034
-0.2055482880862642,-0.18305017813262384,-0.16229592265540985,-0.10511633512073697
-0.12112860724004229,-0.09619686108322674,-0.074335439130023,-0.016791918909513565
-0.16565282348442983,-0.14400236659625423,-0.12405021020312507,-0.06883855396036928
-0.17739401909862637,-0.15156440013143532,-0.1283110239377504,-0.0666976103142508
-0.2180063395041698,-0.19327108683674976,-0.1709895199373855,-0.11034830624822492
-0.1322973855305012,-0.1088731352898815,-0.08840322208611193,-0.03287787396643738
-0.031205961537226084,-0.007798878397220361,0.012772403056167607,0.06652085928989176
-0.17213575692257002,-0.14825465582112649,-0.12659914880504372,-0.06937756477917624
-0.05134140674460192,-0.026311260738906946,-0.00527971197234977,0.049972209492405564
-0.10180192799619044,-0.08002897917129384,-0.06010928582155613,-0.00555667692044934
-0.16697468130072748,-0.14492004988332374,-0.12491771889765274,-0.07022945377716956
-0.17849496509014331,-0.1572428136341534,-0.1377306642864351,-0.08358369501513806
-0.08612499890228476,-0.06060945571784206,-0.03800694741822964,0.02036431709877337
-0.15024290620191738,-0.1264453050803286,-0.10525448347815836,-0.04721160656450076
-0.1657835816226205,-0.1422536692061762,-0.12127639329995589,-0.06500880866015545
-0.17192233889943614,-0.1483167347810444,-0.12699243255348477,-0.0689298197219271
-0.08761699450434465,-0.06293863450623714,-0.04107852423612233,0.017273620558761037
-0.1196337290914976,-0.0959541071013384,-0.07521792308564473,-0.019099472753707988
