,x_star,method,N,distribution,expected_cost
69,-0.2140073444637503,mle,25,0,-0.10041433830880751
70,-0.2423369324084147,ks,25,0,-0.09327050380088456
71,-0.21931744057025765,mle_fixed,25,0,-0.09943916459894253
72,-0.24845225275601346,ks_fixed,25,0,-0.09110138235251623
73,-0.11045692348091643,saa,50,0,-0.0858752145079151
74,-0.1148193187865271,mle,50,0,-0.0877757574280112
75,-0.12294000451877235,ks,50,0,-0.09101189843653003
76,-0.11360588839786954,mle_fixed,50,0,-0.08725848262731181
77,-0.15044311385115794,ks_fixed,50,0,-0.09905552533616796
78,0.001269114406908417,saa,10,0,0.0014087623462329855
79,0.01892383167383827,mle,10,0,0.022000649163087832
80,-0.059104865072225406,ks,10,0,-0.0549862607442082
81,0.014370045865630931,mle_fixed,10,0,0.016511671886086158
82,-0.06905381651511851,ks_fixed,10,0,-0.06219686763102426
83,-0.15222743390949167,saa,25,0,-0.09942181209366951
84,-0.13676285579492672,mle,25,0,-0.09561746895391264
85,-0.1952601069749113,ks,25,0,-0.1025146352771309
86,-0.15159226309189106,mle_fixed,25,0,-0.09929359643532801
87,-0.1606585049815187,ks_fixed,25,0,-0.10089617129554795
88,-0.0892623362477135,saa,50,0,-0.0750290551108611
89,-0.08217633751793856,mle,50,0,-0.07080632128738847
90,-0.09074994811244323,ks,50,0,-0.07587759613347453
91,-0.08560377964024096,mle_fixed,50,0,-0.07288615161827237
92,-0.09147843980638093,ks_fixed,50,0,-0.07628832561169452
93,-0.3453822419307493,saa,10,0,-0.026987641910037184
94,-0.4043655476441109,mle,10,0,0.03940160631499131
95,-0.40155675527658524,ks,10,0,0.035770461562335654
96,-0.4037816038406772,mle_fixed,10,0,0.03864282929565435
97,-0.433350884946998,ks_fixed,10,0,0.0796164822698323
98,-0.005851579728517059,saa,25,0,-0.006371429113216249
99,0.0039008230809633943,mle,25,0,0.004360611917539351
100,-0.024684826456692344,ks,25,0,-0.025493924255529505
101,0.005412582721379,mle_fixed,25,0,0.006074919605066755
102,-0.020193475477441436,ks_fixed,25,0,-0.02112533969338593
103,-0.20618723926420188,saa,50,0,-0.10154481095639023
104,-0.21566688414319513,mle,50,0,-0.10012760572249756
105,-0.2167607885141539,ks,50,0,-0.09992963668252126
106,-0.22174365645495145,mle_fixed,50,0,-0.09893772803438285
107,-0.23253346708164788,ks_fixed,50,0,-0.0962832700303802
108,-0.23830780999560142,saa,10,0,-0.09457797529523762
109,-0.23868687514696524,mle,10,0,-0.09445908532330449
110,-0.2709233496702203,ks,10,0,-0.08121864597488546
111,-0.23517151456677035,mle_fixed,10,0,-0.09552882342829583
112,-0.26591155095728597,ks_fixed,10,0,-0.08368329718893323
113,-0.21308114887006863,saa,25,0,-0.10056723585994248
114,-0.19631639228514952,mle,25,0,-0.10245192292341673
115,-0.27843333383580016,ks,25,0,-0.07724553306838167
116,-0.1868036098297159,mle_fixed,25,0,-0.1027772383062208
117,-0.2946926981119796,ks_fixed,25,0,-0.06749317101267475
118,-0.022859297470444333,saa,50,0,-0.02373278070810304
119,-0.06564365714114427,mle,50,0,-0.05979169558012978
120,-0.003895286460534067,ks,50,0,-0.0042640242668770326
121,-0.06939604155449243,mle_fixed,50,0,-0.06243441497750154
122,-0.016453983874922685,ks_fixed,50,0,-0.01739644107594576
123,-0.3467503555890668,saa,10,0,-0.02568238830965096
124,-0.29729533963540045,mle,10,0,-0.06578597521564361
125,-0.44821283351093566,ks,10,0,0.10217608973324041
126,-0.3094764871306098,mle_fixed,10,0,-0.05725971878268162
127,-0.4277105974010091,ks_fixed,10,0,0.07139906881519673
128,-0.21138346108766362,saa,25,0,-0.10083423225383557
129,-0.19755088231390064,mle,25,0,-0.10237021234684462
130,-0.24919618015289888,ks,25,0,-0.09082231944871322
131,-0.18760175175739077,mle_fixed,25,0,-0.10277064858048779
132,-0.2352702680551254,ks_fixed,25,0,-0.09549977671563353
133,-0.23244521183568662,saa,50,0,-0.09630779362119388
134,-0.25631999650267334,mle,50,0,-0.08798318281803903
135,-0.23092492362797548,ks,50,0,-0.09672295841261834
136,-0.24351071563850138,mle_fixed,50,0,-0.0928714256353795
137,-0.22796121039730796,ks_fixed,50,0,-0.09749273895427119
138,0.035374221412104334,saa,10,0,0.04285793486618129
139,0.04233674703761636,mle,10,0,0.0521709022798891
140,-0.014640419072448771,ks,10,0,-0.015558035201594647
141,0.04845475475469521,mle_fixed,10,0,0.06059247594463551
142,-0.029462403040123736,ks_fixed,10,0,-0.030009090925887823
143,-0.13737450611428584,saa,25,0,-0.09579498043077046
144,-0.13472064249868476,mle,25,0,-0.09500865011472255
145,-0.16974211201494416,ks,25,0,-0.10201104916995561
146,-0.1256755325245912,mle_fixed,25,0,-0.09201362022310729
147,-0.1849076730432673,ks_fixed,25,0,-0.1027776870979483
148,-0.29164168883920494,saa,50,0,-0.06944312532745678
149,-0.26625835144272125,mle,50,0,-0.08351756705589489
150,-0.3219430462113324,ks,50,0,-0.047619012343135717
151,-0.2575340456561137,mle_fixed,50,0,-0.08746920134865889
152,-0.31656917245463057,ks_fixed,50,0,-0.05188822498566884
153,-0.17137377341789747,saa,10,0,-0.1021592666604052
154,-0.1963123221650823,mle,10,0,-0.10245217731751263
155,-0.19402235315957814,ks,10,0,-0.1025796691624359
156,-0.18416472155561844,mle_fixed,10,0,-0.10277202683297955
157,-0.19121247971130462,ks_fixed,10,0,-0.10269344950988739
158,-0.25228439917733225,saa,25,0,-0.08962863469668285
159,-0.2855213219940689,mle,25,0,-0.07318766873684335
160,-0.22958017247716142,ks,25,0,-0.09707871827672264
161,-0.28131312528433866,mle_fixed,25,0,-0.07563293060106141
162,-0.2268682397059064,ks_fixed,25,0,-0.09776342341644337
163,-0.2141507517624089,saa,50,0,-0.10039020784729982
164,-0.1644266873470147,mle,50,0,-0.10141828267125057
165,-0.2853904249316122,ks,50,0,-0.07326531796384618
166,-0.1925840320083344,mle_fixed,50,0,-0.10264378352159848
167,-0.2571562821429723,ks_fixed,50,0,-0.08763007222568431
168,-0.3245370690511362,saa,10,0,-0.04549669418448417
169,-0.3040720975423872,mle,10,0,-0.061151570396242326
170,-0.4313596051361132,ks,10,0,0.07669372928235088
171,-0.30111509631287825,mle_fixed,10,0,-0.06320739013785029
172,-0.4243096948429613,ks_fixed,10,0,0.06653577650357352
173,-0.12239833143244258,saa,25,0,-0.0908082591527355
174,-0.09786499801661466,mle,25,0,-0.07975385259738668
175,-0.14278724394972162,ks,25,0,-0.09726878292692208
176,-0.09565570142559622,mle_fixed,25,0,-0.07858249776185905
177,-0.22460558836637518,ks_fixed,25,0,-0.09830118894023615
178,-0.24398210100865794,saa,50,0,-0.09270884937458303
179,-0.21594346315307253,mle,50,0,-0.10007822482412293
180,-0.2828694492839171,ks,50,0,-0.07474088116111714
181,-0.22385456626142283,mle_fixed,50,0,-0.09847294735346848
182,-0.26878507202210944,ks_fixed,50,0,-0.08228847668150259
183,-0.15477677523468267,saa,10,0,-0.09991225590437293
184,-0.15106366246428393,mle,10,0,-0.09918506183520184
185,-0.21429534097365252,ks,10,0,-0.10036575455525618
186,-0.15439550568979285,mle_fixed,10,0,-0.09984136768809804
187,-0.19851929130018012,ks_fixed,10,0,-0.10229976326616966
188,-0.2412095190787943,saa,25,0,-0.0936460936210485
189,-0.25581789986568776,mle,25,0,-0.08819318613387947
190,-0.27295573285555597,ks,25,0,-0.08017656462757937
191,-0.2566789845049401,mle_fixed,25,0,-0.08783211491429097
192,-0.26843524848282563,ks_fixed,25,0,-0.08246091068406038
193,-0.1902241814843142,saa,50,0,-0.10272229478433059
194,-0.18939713361475938,mle,50,0,-0.10274196443531512
195,-0.22507114027195602,ks,50,0,-0.09819303146015357
196,-0.1784045583979509,mle_fixed,50,0,-0.10261663595057216
197,-0.21132441106964198,ks_fixed,50,0,-0.10084321029101985
198,-0.1684610201253434,saa,10,0,-0.10188356906182282
199,-0.16518112367369475,mle,10,0,-0.10151265899063933
200,-0.2042225345565585,ks,10,0,-0.10177160224725712
201,-0.18242777940629937,mle_fixed,10,0,-0.10274597154819326
202,-0.20439669490840323,ks_fixed,10,0,-0.10175242671455127
203,-0.11903462711338261,saa,25,0,-0.08950458707376112
204,-0.10601108648636531,mle,25,0,-0.08382174921869932
205,-0.11602389668863608,ks,25,0,-0.08828058814873571
206,-0.12228480389340296,mle_fixed,25,0,-0.0907653576219046
207,-0.11177784262657575,ks_fixed,25,0,-0.08646265199545224
208,-0.20007211311797993,saa,50,0,-0.1021751456907729
209,-0.18867385099455306,mle,50,0,-0.102755828321333
210,-0.21568584978199515,ks,50,0,-0.10012423410814922
211,-0.18944343833696056,mle_fixed,50,0,-0.1027409707877458
212,-0.2261559677745416,ks_fixed,50,0,-0.09793599666726548
213,0.11467044245611245,saa,10,0,0.16599739902102223
214,0.14279364691537427,mle,10,0,0.21866277415772806
215,0.13774190399535585,ks,10,0,0.20885560139450463
216,0.13694041949122274,mle_fixed,10,0,0.2073136087305722
217,0.12949156367968614,ks_fixed,10,0,0.1931655389581359
218,-0.20675190774594943,saa,25,0,-0.10147537813728225
219,-0.2149084039352308,mle,25,0,-0.10026068913121858
220,-0.21667000717287993,ks,25,0,-0.09994633688861614
221,-0.21721079103629348,mle_fixed,25,0,-0.09984612946249649
222,-0.21207077445157663,ks_fixed,25,0,-0.10072820525290647
223,-0.3171461503745854,saa,50,0,-0.051438090248086404
224,-0.31643738566543017,mle,50,0,-0.051990761639160436
225,-0.3237900777331663,ks,50,0,-0.04611195750428917
226,-0.3193580095433459,mle_fixed,50,0,-0.04969412538828593
227,-0.32366523432331656,ks_fixed,50,0,-0.046214461435326044
228,-0.2555068900180425,saa,10,0,-0.08832251409336583
229,-0.25867042916757016,mle,10,0,-0.08698014960904445
230,-0.3035705082694047,ks,10,0,-0.061503960539783555
231,-0.2598160219912898,mle_fixed,10,0,-0.08647935268017126
232,-0.24118439292225236,ks_fixed,10,0,-0.09365437801974925
233,-0.25042550391895696,saa,25,0,-0.09035395318415772
234,-0.23350672072129552,mle,25,0,-0.0960097555361682
235,-0.2827840855485413,ks,25,0,-0.07479018348994758
236,-0.22765380981927025,mle_fixed,25,0,-0.09756958843758688
237,-0.2930653890202529,ks_fixed,25,0,-0.06854010976304195
238,-0.1461038268732634,saa,50,0,-0.09808565408893861
239,-0.1543307607351841,mle,50,0,-0.09982924390718684
240,-0.21586454331000698,ks,50,0,-0.10009236174556195
241,-0.1527631475765813,mle_fixed,50,0,-0.09952808412170805
242,-0.19599508788652206,ks_fixed,50,0,-0.10247170194610744
243,-0.17566604240305622,saa,10,0,-0.10247347911688821
244,-0.15886380583507143,mle,10,0,-0.10061778252230552
245,-0.27700683968381606,ks,10,0,-0.0780260438955948
246,-0.14701965139555814,mle_fixed,10,0,-0.09829968244283496
247,-0.2685916063003752,ks_fixed,10,0,-0.08238392928950948
248,-0.4508845218470351,saa,25,0,0.1063710078290046
249,-0.4264648024279974,mle,25,0,0.06960958933160911
250,-0.48501071698076414,ks,25,0,0.163691956029176
251,-0.4313928967432027,mle_fixed,25,0,0.07674239987006796
252,-0.4834452041311902,ks_fixed,25,0,0.1609106640263733
253,-0.11330408313069856,saa,50,0,-0.08712846438220503
254,-0.1158591083025749,mle,50,0,-0.08821203646720244
255,-0.13780024770530894,ks,50,0,-0.0959172232691176
256,-0.10147749406236133,mle_fixed,50,0,-0.08160656994882926
257,-0.14131570851414646,ks_fixed,50,0,-0.09688537127598218
258,-0.302429737336198,saa,10,0,-0.06229982884894133
259,-0.3054073253321986,mle,10,0,-0.060206209134418966
260,-0.38446433723559015,ks,10,0,0.014686334422714168
261,-0.31521572885554244,mle_fixed,10,0,-0.05293634928213119
262,-0.3809014342303976,ks_fixed,10,0,0.010510430633284783
263,-0.17413620474866975,saa,25,0,-0.10237406844717942
264,-0.17898854013972035,mle,25,0,-0.10264138805173063
265,-0.1855841675336629,ks,25,0,-0.10277998262806057
266,-0.18422480355091292,mle_fixed,25,0,-0.10277260670577883
267,-0.1776873022742114,ks_fixed,25,0,-0.10258345673632839
268,-0.20820000284906756,saa,50,0,-0.10128864105366574
269,-0.21706751405569108,mle,50,0,-0.09987284827074581
270,-0.1842115524611594,ks,50,0,-0.10277248066203665
271,-0.21975194205465404,mle_fixed,50,0,-0.09935194038685811
272,-0.19526973068104947,ks_fixed,50,0,-0.10251409389554861
273,-0.37759227284523444,saa,10,0,0.006699618719734676
274,-0.36307435849722924,mle,10,0,-0.00924871037747039
275,-0.4343282083293289,ks,10,0,0.08105961063284388
276,-0.33973442460908093,mle_fixed,10,0,-0.03225800855558695
277,-0.41827861220520124,ks_fixed,10,0,0.05808065853286553
278,-0.3306652917654776,saa,25,0,-0.0403237320958443
279,-0.33746732827468084,mle,25,0,-0.03432017744719362
280,-0.31838110274300807,ks,25,0,-0.050467969635469026
281,-0.335388582187353,mle_fixed,25,0,-0.036184129708685814
282,-0.3431035367372851,ks_fixed,25,0,-0.029136911600719965
283,-0.20584383241748225,saa,50,0,-0.10158610871132047
284,-0.22793708969267798,mle,50,0,-0.09749878941846819
285,-0.21349372914393028,ks,50,0,-0.1004997573790985
286,-0.22195389255199,mle_fixed,50,0,-0.09889262767825531
287,-0.2070516649126087,ks_fixed,50,0,-0.10143774803730331
288,-0.158834250253841,saa,10,0,-0.10061303744460112
289,-0.13856347987125786,mle,10,0,-0.09613366820505087
290,-0.1670846778317552,ks,10,0,-0.10173572307672937
291,-0.1469217474142429,mle_fixed,10,0,-0.09827704063685397
292,-0.17814318114980784,ks_fixed,10,0,-0.10260489972286622
293,-0.24821404292835092,saa,25,0,-0.09119004347134069
294,-0.2308733967777074,mle,25,0,-0.0967367884273222
295,-0.2892023844843515,ks,25,0,-0.07096226177402269
296,-0.24633987200412985,mle_fixed,25,0,-0.09187582045939814
297,-0.2652037026745358,ks_fixed,25,0,-0.08401934376308862
298,-0.29920515097626926,saa,50,0,-0.06450758603280257
299,-0.3129187606261437,mle,50,0,-0.0546901915430477
300,-0.2847650569381505,ks,50,0,-0.07363488362316582
301,-0.31446220057623003,mle_fixed,50,0,-0.053515165277051344
302,-0.2898428161669186,ks_fixed,50,0,-0.07056684666957234
303,0.06367372245945047,saa,10,0,0.08250835638459432
304,0.07207305903218067,mle,10,0,0.09519423753934302
305,0.009272349393364653,ks,10,0,0.010513540820260842
306,0.06504225138458132,mle_fixed,10,0,0.08454666282460051
307,0.014812773214165055,ks_fixed,10,0,0.017039902320048567
308,-0.09226688665722226,saa,25,0,-0.07672929801130272
309,-0.09682798795355176,mle,25,0,-0.07920765529953826
310,-0.10824626521652111,ks,25,0,-0.08486885348675889
311,-0.08584431632035747,mle_fixed,25,0,-0.07302948703338165
312,-0.11899093098956326,ks_fixed,25,0,-0.08948720854141905
313,-0.13104473414815465,saa,50,0,-0.09385022938987526
314,-0.12744671696553425,mle,50,0,-0.09263844833196294
315,-0.1686315015519537,ks,50,0,-0.10190109710429074
316,-0.1169656865201663,mle_fixed,50,0,-0.08866926880746409
317,-0.1674288177995263,ks_fixed,50,0,-0.10177374782623738
318,0.004304797908445043,saa,10,0,0.004817379807495878
319,0.0074899359977318135,mle,10,0,0.008452794374438464
320,-0.014443508754448994,ks,10,0,-0.015357249280865636
321,0.008571464807855386,mle_fixed,10,0,0.009700953026991406
322,-0.005546345022245041,ks_fixed,10,0,-0.006044117078330888
323,-0.1507007574350231,saa,25,0,-0.09910958550613673
324,-0.1227060808415516,mle,25,0,-0.09092417029814838
325,-0.16518465955539954,ks,25,0,-0.10151309333425339
326,-0.12652457042935147,mle_fixed,25,0,-0.09231546947460391
327,-0.1774632850504423,ks_fixed,25,0,-0.10257246634523706
328,-0.1498599674915155,saa,50,0,-0.09893170689839852
329,-0.14156119303668105,mle,50,0,-0.09695022871867019
330,-0.15770977402796266,ks,50,0,-0.10042864259904845
331,-0.15033872974912363,mle_fixed,50,0,-0.09903351040792634
332,-0.1628064598443813,ks_fixed,50,0,-0.10120414701764867
333,-0.4502233894518517,saa,10,0,0.1053289822133002
334,-0.42087261017613325,mle,10,0,0.061690705735514516
335,-0.5846273254157911,ks,10,0,0.37067493707375054
336,-0.4052367110745485,mle_fixed,10,0,0.040537370181103774
337,-0.5774748654815445,ks_fixed,10,0,0.3538449176471331
338,-0.23073483540677825,saa,25,0,-0.09677390045437169
339,-0.22660032182478904,mle,25,0,-0.09782869045224422
340,-0.2670599247755974,ks,25,0,-0.08313176848642093
341,-0.21686410990456267,mle_fixed,25,0,-0.09991056990046308
342,-0.28511382529362717,ks_fixed,25,0,-0.07342906365078901
343,-0.31699651806653617,saa,50,0,-0.05155501764503259
344,-0.3359180150613261,mle,50,0,-0.035711844075408374
345,-0.32008087289813825,ks,50,0,-0.04911786086504675
346,-0.3320920513080311,mle_fixed,50,0,-0.039087287361471885
347,-0.3105715781006234,ks_fixed,50,0,-0.05644992610145735
348,-0.19506432665922396,saa,10,0,-0.10252552919111302
349,-0.22020140088021722,mle,10,0,-0.09926053087881034
350,-0.24835903883853855,ks,10,0,-0.09113611657880193
351,-0.23190240082197822,mle_fixed,10,0,-0.09645760547950502
352,-0.2457149257435302,ks_fixed,10,0,-0.09209984510480908
353,-0.49026265728704355,saa,25,0,0.17312914186609302
354,-0.47033507549052234,mle,25,0,0.13819192071608105
355,-0.49272685834062757,ks,25,0,0.1776136531293645
356,-0.46123569570580897,mle_fixed,25,0,0.12302504696181872
357,-0.4689476704236391,ks_fixed,25,0,0.13584753953368325
358,-0.27622962091784564,saa,50,0,-0.07844620313022195
359,-0.2874493489907165,mle,50,0,-0.07203213035266004
360,-0.28312884726477133,ks,50,0,-0.07459079811442752
361,-0.2842098155361048,mle_fixed,50,0,-0.073961056140903
362,-0.2883885700266656,ks_fixed,50,0,-0.07146120385734894
363,-0.07905550356947087,saa,10,0,-0.06885171275013101
364,-0.08038672514652198,mle,10,0,-0.06969256146219602
365,-0.14940668761988157,ks,10,0,-0.09883406432827334
366,-0.08149875676499967,mle_fixed,10,0,-0.07038687392442984
367,-0.13176925935879186,ks_fixed,10,0,-0.09408492062809612
368,-0.190322819737022,saa,25,0,-0.10271967707214547
369,-0.21078847549324503,mle,25,0,-0.10092374538292376
370,-0.15313532299112853,ks,25,0,-0.0996009084722839
371,-0.20729973190894446,mle_fixed,25,0,-0.10140620234456325
372,-0.182512348682399,ks_fixed,25,0,-0.10274765611557277
373,-0.30317180997447385,saa,50,0,-0.06178299642705162
374,-0.2784567714801964,mle,50,0,-0.07723260792732935
375,-0.3352466784795591,ks,50,0,-0.03631043268025486
376,-0.28502849793198703,mle_fixed,50,0,-0.07347948511916666
377,-0.30684243883539325,ks_fixed,50,0,-0.05917829243351887
378,-0.330252818387284,saa,10,0,-0.04067892756542381
379,-0.3334585026902573,mle,10,0,-0.03789174465755516
380,-0.40390671627621055,ks,10,0,0.03880522960658429
381,-0.33024320847307337,mle_fixed,10,0,-0.04068719092944179
382,-0.3789976330675956,ks_fixed,10,0,0.008310059368870686
383,-0.2568823891372388,saa,25,0,-0.08774617846458688
384,-0.24849699257273325,mle,25,0,-0.09108469261836015
385,-0.2779523591608085,ks,25,0,-0.07751005363966433
386,-0.23771701451196275,mle_fixed,25,0,-0.09476156670568202
387,-0.2617294302666942,ks_fixed,25,0,-0.08562548122199169
388,-0.29571414968769133,saa,50,0,-0.06682796035245933
389,-0.28755964246486576,mle,50,0,-0.07196535815070097
390,-0.3293537817672068,ks,50,0,-0.04144961003431678
391,-0.297936167403219,mle_fixed,50,0,-0.06535943873548097
392,-0.3285888682948184,ks_fixed,50,0,-0.042101529170462476
393,-0.14336246028092045,saa,10,0,-0.09741515213918082
394,-0.1256671030560935,mle,10,0,-0.09201060186946954
395,-0.1840477346943924,ks,10,0,-0.1027708360882503
396,-0.12701368956030012,mle_fixed,10,0,-0.09248741235981492
397,-0.19288949268628217,ks_fixed,10,0,-0.10263119744862371
398,-0.09001185720182729,saa,25,0,-0.07545823228438932
399,-0.09129579490814925,mle,25,0,-0.07618564571985544
400,-0.09998396505387847,ks,25,0,-0.08085001410204036
401,-0.09234613699043777,mle_fixed,25,0,-0.07677341742957303
402,-0.10070514250711968,ks_fixed,25,0,-0.08121698881706274
403,-0.1261160226415826,saa,50,0,-0.0921707586052094
404,-0.13827028715151396,mle,50,0,-0.09605093194351484
405,-0.1081409648768889,ks,50,0,-0.08482019152174482
406,-0.1529328342549723,mle_fixed,50,0,-0.09956138935332631
407,-0.11461824917628854,ks_fixed,50,0,-0.08769064913928602
408,-0.08374484637884312,saa,10,0,-0.07176679870576574
409,-0.06028651595638981,mle,10,0,-0.055873513496493124
410,-0.2827759601004413,ks,10,0,-0.07479487412915145
411,-0.06706833826405603,mle_fixed,10,0,-0.06080493787313192
412,-0.14058245011984685,ks_fixed,10,0,-0.0966895067839359
413,-0.31849076496769846,saa,25,0,-0.050381385206042274
414,-0.296204588544149,mle,25,0,-0.06650635945832878
415,-0.35628008127080096,ks,25,0,-0.016281373818145768
416,-0.3099714128438142,mle_fixed,25,0,-0.05689461766954244
417,-0.3346868591030734,ks_fixed,25,0,-0.03680753675121741
418,-0.082820605114228,saa,50,0,-0.07120261150442753
419,-0.08082542081154315,mle,50,0,-0.06996734652707016
420,-0.0883431060970788,ks,50,0,-0.07449813587056144
421,-0.07881323308742619,mle_fixed,50,0,-0.06869755099425119
422,-0.052784619545743094,ks_fixed,50,0,-0.05009951041153192
423,-0.1654737062401951,saa,10,0,-0.10154834774979317
424,-0.1332507723753882,mle,10,0,-0.09455508966185314
425,-0.21545982095785365,ks,10,0,-0.10016427703848461
426,-0.14877449306674628,mle_fixed,10,0,-0.09869583838982784
427,-0.22176365678616772,ks_fixed,10,0,-0.09893344884085173
428,-0.12397163325706925,saa,25,0,-0.09139490262651484
429,-0.10491417759323529,mle,25,0,-0.08329700513277986
430,-0.23266421866430742,ks,25,0,-0.0962468526907037
431,-0.10658892918175213,mle_fixed,25,0,-0.08409529940417867
432,-0.1879345030046402,ks_fixed,25,0,-0.1027667811029969
433,-0.19926183726508254,saa,50,0,-0.10224196323663193
434,-0.18300600687589283,mle,50,0,-0.10275663977385832
435,-0.25057589537883895,ks,50,0,-0.09029603711346683
436,-0.18453502002109712,mle_fixed,50,0,-0.10277525876755007
437,-0.23736593900820036,ks_fixed,50,0,-0.09486968011877696
438,-0.34094732698502844,saa,10,0,-0.03114217829440065
439,-0.32128192752551554,mle,10,0,-0.04815350519087431
440,-0.4050991875006506,ks,10,0,0.040357775928206024
441,-0.3441853203215522,mle_fixed,10,0,-0.02812043005711305
442,-0.3264188483843972,ks_fixed,10,0,-0.04393203143267211
443,-0.07503134693213173,saa,25,0,-0.06624575503915207
444,-0.06354283843813698,mle,25,0,-0.05827553276278055
445,-0.0983342941359268,ks,25,0,-0.07999892843658904
446,-0.061118289309376385,mle_fixed,25,0,-0.05649307247400424
447,-0.1421375134031681,ks_fixed,25,0,-0.09710108371247957
448,-0.07565939270076369,saa,50,0,-0.06665881320352089
449,-0.06477493452037159,mle,50,0,-0.05916792382681874
450,-0.09278353694312157,ks,50,0,-0.07701624946934563
451,-0.06545974210778,mle_fixed,50,0,-0.059660013377381894
452,-0.0804272724836753,ks_fixed,50,0,-0.06971800708583228
453,-0.31384141527692244,saa,10,0,-0.0539894763093158
454,-0.3322854388259952,mle,10,0,-0.03891876305018744
455,-0.36497043352176084,ks,10,0,-0.007237059338568548
456,-0.3391333081336087,mle_fixed,10,0,-0.03280776996015312
457,-0.36050398470793554,ks_fixed,10,0,-0.011941587830534547
458,-0.23862824932214335,saa,25,0,-0.09447752864501564
