,x_star,method,N,distribution,expected_cost
73,-0.1273877829901509,saa,50,0,0.004068250720713536
74,-0.16424460350597356,mle,50,0,0.006456015318948611
75,-0.21184178236060391,ks,50,0,0.010343547137931407
76,-0.17386031874982716,mle_fixed,50,0,0.007168341586178295
77,-0.14804343888888677,ks_fixed,50,0,0.005339495719299432
78,-0.07002935859274942,saa,10,0,0.0014330998291260226
79,-0.12518881796351994,mle,10,0,0.003942967502369551
80,-0.3188356713312015,ks,10,0,0.022390405392455553
81,-0.08982101995427302,mle_fixed,10,0,0.002193663208873708
82,-0.33485477424476184,ks_fixed,10,0,0.02458817007248261
83,0.18198508061839108,saa,25,0,0.005448381451697849
84,0.16189426342104868,mle,25,0,0.00419637257957333
85,0.14880276399860462,ks,25,0,0.003467424729674709
86,0.15895763133964805,mle_fixed,25,0,0.0040268937309784715
87,0.13990562669430234,ks_fixed,25,0,0.003011150363500595
88,0.025664237061802434,saa,50,0,-3.401929826883978e-05
89,0.0269854857696842,mle,50,0,-2.8639775396214838e-05
90,-0.030703411632701728,ks,50,0,0.00038683481376335457
91,0.02151559114277146,mle_fixed,50,0,-4.637216342218601e-05
92,-0.06852134451269054,ks_fixed,50,0,0.0013815731886320578
93,-0.47323293501170516,saa,10,0,0.047846209788094195
94,-0.4308441902430182,mle,10,0,0.03990790741215399
95,-0.6576436802897064,ks,10,0,0.09074636805183868
96,-0.4471717063024085,mle_fixed,10,0,0.042880520773661786
97,-0.6281044448878075,ks_fixed,10,0,0.08295958854369788
98,0.1456300542047641,saa,25,0,0.0033010853817182577
99,0.056970782764471824,mle,25,0,0.0002811939089772867
100,0.15631414843645627,ks,25,0,0.003877283289270496
101,0.07402913211811873,mle_fixed,25,0,0.0006179527265750507
102,0.15380530613746246,ks_fixed,25,0,0.0037378782355358743
103,-0.08566793291822325,saa,50,0,0.0020210767321392413
104,-0.027818953550305024,mle,50,0,0.0003344447675611965
105,-0.17235590186021074,ks,50,0,0.0070544547540474555
106,-0.051691536724429915,mle_fixed,50,0,0.0008682476194454839
107,-0.15471917749084316,ks_fixed,50,0,0.005786843127195349
108,-0.1330524530368538,saa,10,0,0.004399897027073383
109,-0.16648671525958064,mle,10,0,0.006618803089127724
110,-0.2217319251377748,ks,10,0,0.011265042811294017
111,-0.17227070676939632,mle_fixed,10,0,0.007048032431021049
112,-0.24336612930541462,ks_fixed,10,0,0.01341717041109099
113,-0.04840241613435013,saa,25,0,0.0007811609464580799
114,-0.028561899002552883,mle,25,0,0.00034762058613970224
115,-0.17986868762106556,ks,25,0,0.007632212906409869
116,-0.06669452524162867,mle_fixed,25,0,0.0013203718675553295
117,-0.16941208988298118,ks_fixed,25,0,0.006834222296990467
118,0.08456764079618956,saa,50,0,0.000884165514668438
119,0.09206718725999458,mle,50,0,0.0011006666631056263
120,0.12044865360530316,ks,50,0,0.0021236700352555856
121,0.083703546705687,mle_fixed,50,0,0.0008606657522796355
122,0.10060815481574031,ks_fixed,50,0,0.001374632446529854
123,0.053649337842394076,saa,10,0,0.00022916140160159646
124,0.0325284771317413,mle,10,0,1.5384451248955933e-06
125,-0.053831343170536214,ks,10,0,0.0009272270533211266
126,0.024817771586249607,mle_fixed,10,0,-3.7098741053081024e-05
127,-0.12794631569686749,ks_fixed,10,0,0.0041003804374506415
128,-0.10801343503368334,saa,25,0,0.003030974408569241
129,-0.12199050111627224,mle,25,0,0.0037641999364406587
130,-0.15888369636337515,ks,25,0,0.006074940273603924
131,-0.10770417787676863,mle_fixed,25,0,0.003015634658984816
132,-0.16083600735834114,ks_fixed,25,0,0.006212387537694675
133,0.26120032912983226,saa,50,0,0.011958186157206585
134,0.2474510333715159,mle,50,0,0.010648265006049209
135,0.24894850504749066,ks,50,0,0.010787262584585669
136,0.2528406604116466,mle_fixed,50,0,0.01115273376641795
137,0.23441224593368026,ks_fixed,50,0,0.009475892137476336
138,0.12496673547027065,saa,10,0,0.002316251818665792
139,0.04733938170723611,mle,10,0,0.00014246674479954447
140,0.015082996937753765,ks,10,0,-5.1912669521219444e-05
141,0.0422390868059393,mle_fixed,10,0,8.403116862661817e-05
142,0.0015385848698952764,ks_fixed,10,0,-9.463347988544168e-06
143,-0.05820117293202697,saa,25,0,0.0010533617668890256
144,-0.06596648302453602,mle,25,0,0.0012963533167157884
145,-0.14815888228346508,ks,25,0,0.005347080219217494
146,-0.08755806719724703,mle_fixed,25,0,0.0020987680557125335
147,-0.163512207717727,ks_fixed,25,0,0.0064032756722988155
148,0.05814819713820085,saa,50,0,0.0003006982442001758
149,0.04935604240714651,mle,50,0,0.00016844271547947215
150,0.01849678784325348,ks,50,0,-5.103342424862871e-05
151,0.03554285495298515,mle_fixed,50,0,2.3108929859471085e-05
152,0.03735341641473766,ks_fixed,50,0,3.781223547280737e-05
153,0.13992061095391575,saa,10,0,0.0030118921869552065
154,0.12254700925891696,mle,10,0,0.002212096279499228
155,-0.2065111142127513,ks,10,0,0.009863099458197203
156,0.1661287538348482,mle_fixed,10,0,0.004446826610700403
157,-0.2251059907763626,ks_fixed,10,0,0.011588365968753478
158,-0.23095955442971047,saa,25,0,0.012160092364597131
159,-0.23873203255919334,mle,25,0,0.0129404236555767
160,-0.320903982029841,ks,25,0,0.022668399444344935
161,-0.24195319620178612,mle_fixed,25,0,0.013270900375633232
162,-0.3084617970684403,ks_fixed,25,0,0.021021905749432763
163,0.1789135987142002,saa,50,0,0.005246519558154422
164,0.2014531316613214,mle,50,0,0.006815607926699389
165,0.0967114418140339,ks,50,0,0.0012460194106120417
166,0.20467393892751026,mle_fixed,50,0,0.007056418068737207
167,0.12086405178116577,ks_fixed,50,0,0.0021410353991633967
168,-0.23441182852660236,saa,10,0,0.012503706446113238
169,-0.1659028993465046,mle,10,0,0.006576221703109975
170,-0.47330680240814516,ks,10,0,0.04786067053850037
171,-0.17552387765429842,mle_fixed,10,0,0.007295329753365837
172,-0.45216506109976146,ks_fixed,10,0,0.0438109113691449
173,-0.20834261007107135,saa,25,0,0.010026888566788296
174,-0.23354884391150718,mle,25,0,0.012417364374036934
175,-0.2734053384614018,ks,25,0,0.01671585688355741
176,-0.20819952676387052,mle_fixed,25,0,0.010014044432238196
177,-0.26156270754140143,ks_fixed,25,0,0.015372286610345171
178,0.026327673956331028,saa,50,0,-3.1405368773772615e-05
179,-0.021185164894376312,mle,50,0,0.00022658451327333453
180,-0.0042080795767275685,ks,50,0,3.071904828024185e-05
181,-0.027127883287420145,mle_fixed,50,0,0.00032238713431454114
182,-0.021966602247601864,ks_fixed,50,0,0.0002383754288896326
183,-0.18022094239147907,saa,10,0,0.007659856566642017
184,-0.1370494887743733,mle,10,0,0.004641632905896332
185,-0.40752916477520545,ks,10,0,0.035847990424715474
186,-0.1264875806811504,mle_fixed,10,0,0.004016729016321092
187,-0.45787507315997567,ks_fixed,10,0,0.04488705693995382
188,-0.18935184905672958,saa,25,0,0.008393734548056435
189,-0.18076627436927095,mle,25,0,0.007702750113313596
190,-0.2763107259841128,ks,25,0,0.01705404867754301
191,-0.1797904864531667,mle_fixed,25,0,0.007626082698488101
192,-0.252664500384308,ks_fixed,25,0,0.014399678384014783
193,0.17892346315192667,saa,50,0,0.005247161821951477
194,0.2089846467947555,mle,50,0,0.007385210056605917
195,0.10172650792582685,ks,50,0,0.0014126659945692078
196,0.19594612856735175,mle_fixed,50,0,0.006413478564877031
197,0.0928211466793928,ks_fixed,50,0,0.0011236769517023275
198,-0.4350069276446346,saa,10,0,0.04065565420231387
199,-0.4190473701495536,mle,10,0,0.03782651526076816
200,-0.5710691278258209,ks,10,0,0.06891218266018725
201,-0.4044283985316623,mle_fixed,10,0,0.035324426315017275
202,-0.562708459973136,ks_fixed,10,0,0.06696235855605748
203,0.05817252948847611,saa,25,0,0.00030110716747977175
204,0.08951315875467275,mle,25,0,0.0010244093250998728
205,-0.023358063977210144,ks,25,0,0.0002599755531472571
206,0.08352780415382015,mle_fixed,25,0,0.000855922835122757
207,-0.044642433900006176,ks_fixed,25,0,0.0006869080802157122
208,0.07347603597658635,saa,50,0,0.0006052079348818621
209,0.08524708793551727,mle,50,0,0.0009028533995301826
210,-0.0005222685930271892,ks,50,0,3.4275724271425523e-06
211,0.07875787483421336,mle_fixed,50,0,0.0007319107034191513
212,0.010893718075880673,ks_fixed,50,0,-4.662137114588599e-05
213,0.3140609981089452,saa,10,0,0.017698530526814592
214,0.2543421279294504,mle,10,0,0.01129534038491594
215,0.3085546939580323,ks,10,0,0.01704843016813206
216,0.2804137306991121,mle_fixed,10,0,0.013915348008110789
217,0.29882951222291115,ks_fixed,10,0,0.01592985492513747
218,-0.10369711664099934,saa,25,0,0.0028203358678308846
219,-0.10216388949049626,mle,25,0,0.0027473073366912557
220,-0.1176064021580014,ks,25,0,0.003525802364504932
221,-0.12971394309135842,mle_fixed,25,0,0.004202885948763157
222,-0.08485916522988457,ks_fixed,25,0,0.0019882700254308873
223,0.02996844316108191,saa,50,0,-1.3926679039667055e-05
224,0.0302692345798766,mle,50,0,-1.2245515056674438e-05
225,-0.023924346533518742,ks,50,0,0.00026898787332084673
226,0.012658791327951306,mle_fixed,50,0,-4.9706539530048915e-05
227,-0.02251730429570334,ks_fixed,50,0,0.0002468315587372481
228,-0.09558907539096469,saa,10,0,0.0024448067603450563
229,-0.09113464322647116,mle,10,0,0.0022496886276168865
230,-0.2274638955356953,ks,10,0,0.011817017598846822
231,-0.09866265341836186,mle_fixed,10,0,0.002584066726057686
232,-0.2126202454025791,ks_fixed,10,0,0.010414660363982255
233,0.2572937930864587,saa,25,0,0.011578312934614697
234,0.24713861870000306,mle,25,0,0.010619379292256075
235,0.2818719499674933,ks,25,0,0.01406991740742685
236,0.2104425128829038,mle_fixed,25,0,0.007498088300633133
237,0.28506692045371357,ks_fixed,25,0,0.014411553601434526
238,-0.061855078057167445,saa,50,0,0.0011646949782529428
239,-0.005903021095353067,mle,50,0,4.5093203609696266e-05
240,-0.19057263158251564,ks,50,0,0.008494379883452715
241,-0.026445040440055634,mle_fixed,50,0,0.00031066068444874403
242,-0.1891765406988704,ks_fixed,50,0,0.00837933049845927
243,-0.4070479714723624,saa,10,0,0.035766488873320706
244,-0.3630652989672812,mle,10,0,0.028708103223950752
245,-0.6999824848903665,ks,10,0,0.10251586277712738
246,-0.3436593354276693,mle_fixed,10,0,0.025839837249672506
247,-0.6476392993649792,ks_fixed,10,0,0.0880700461285247
248,-0.19376920006238502,saa,25,0,0.008760739598531013
249,-0.22068952742615375,mle,25,0,0.011166074767869977
250,-0.24450960373855776,ks,25,0,0.013536130111935258
251,-0.2115831296518503,mle_fixed,25,0,0.010319972655163627
252,-0.20829317532247513,ks_fixed,25,0,0.010022450040341874
253,0.014539959890927025,saa,50,0,-5.162279160565495e-05
254,-0.01776644458746348,mle,50,0,0.0001778721180560646
255,0.12349861842037255,ks,50,0,0.002252778261488228
256,-0.009986617693042788,mle_fixed,50,0,8.444407924052128e-05
257,0.019317972323707112,ks_fixed,50,0,-5.012638333844352e-05
258,0.012197754320582236,saa,10,0,-4.902093556201773e-05
259,0.05368547346118713,mle,10,0,0.00022970374528267143
260,-0.23480308998092814,ks,10,0,0.012542950511408099
261,0.029327875422027423,mle_fixed,10,0,-1.7386298039118276e-05
262,-0.18920752179998535,ks_fixed,10,0,0.008381875137785743
263,0.1201381558401694,saa,25,0,0.002110735020720527
264,0.13691342207114887,mle,25,0,0.002864815370622539
265,-0.01439309993126571,ks,25,0,0.00013438866308055361
266,0.15388583874103595,mle_fixed,25,0,0.003742313957560071
267,-0.019347207011531795,ks_fixed,25,0,0.00019981488741836498
268,0.30067656109657126,saa,50,0,0.016139389348012963
269,0.2836774025539673,mle,50,0,0.014262471580529715
270,0.313598527068626,ks,50,0,0.01764346247911
271,0.27169379966415447,mle_fixed,50,0,0.01300879689380012
272,0.33976355196990066,ks_fixed,50,0,0.020893525293336903
273,-0.27821870163255763,saa,10,0,0.0172779768764987
274,-0.2064671215246004,mle,10,0,0.009859181731268317
275,-0.5665251937805249,ks,10,0,0.06784900540258386
276,-0.2198048576881217,mle_fixed,10,0,0.011082422806293662
277,-0.519536665442264,ks_fixed,10,0,0.05733904499689113
278,-0.07941309251840035,saa,25,0,0.0017741693768817568
279,-0.07391483452159482,mle,25,0,0.0015700521267200988
280,-0.10305732417840087,ks,25,0,0.002789747845561061
281,-0.07901062108579207,mle_fixed,25,0,0.0017588178515487404
282,-0.09639721865972431,ks_fixed,25,0,0.0024810565591545076
283,-0.020210492388038563,saa,50,0,0.0002122202464594392
284,-0.06300768365120052,mle,50,0,0.0012009224698565082
285,-0.03445467289223119,ks,50,0,0.00045994695948058865
286,-0.06582607834273106,mle_fixed,50,0,0.0012917456685769648
287,-0.040133891110350976,ks_fixed,50,0,0.0005813465692657774
288,-0.682258160397559,saa,10,0,0.09750153565330431
289,-0.6185763378945724,mle,10,0,0.08052235063964154
290,-0.917996856462363,ks,10,0,0.17447243667935822
291,-0.6485963732322292,mle_fixed,10,0,0.08832434595208724
292,-0.9308479741068184,ks_fixed,10,0,0.17930737882356337
293,0.3940782306666831,saa,25,0,0.028514415494952296
294,0.3542699813910171,mle,25,0,0.02281342666171233
295,0.45512732357693564,ks,25,0,0.038488781783724134
296,0.31810695428376745,mle_fixed,25,0,0.01818394488917493
297,0.4435836239203227,ks_fixed,25,0,0.03648844576347202
298,0.04033274277296861,saa,50,0,6.486103818720047e-05
299,0.014856393386957547,mle,50,0,-5.1806047558624646e-05
300,0.02697414102178974,ks,50,0,-2.8688938147828025e-05
301,0.024748048184826447,mle_fixed,50,0,-3.733961894050376e-05
302,0.039199648357659815,ks_fixed,50,0,5.415547362070019e-05
303,-0.41527512039047304,saa,10,0,0.037172697999781124
304,-0.29174529517640896,mle,10,0,0.018907271293411503
305,-0.7067036514448812,ks,10,0,0.10445018512228446
306,-0.28011963433109793,mle_fixed,10,0,0.01750252658035471
307,-0.6641029754931908,ks_fixed,10,0,0.09249559513137437
308,0.04774536720444668,saa,25,0,0.00014756533383885947
309,0.05924241954173705,mle,25,0,0.00031932160667314587
310,-0.07456396459533696,ks,25,0,0.0015935208792135934
311,0.051423235403239315,mle_fixed,25,0,0.00019675799948662287
312,-0.06696642972772314,ks_fixed,25,0,0.001329396538168348
313,-0.08651784275956054,saa,50,0,0.002055834266996103
314,-0.08924701055023654,mle,50,0,0.0021693986797901373
315,-0.10717931524071216,ks,50,0,0.0029896880227580492
316,-0.07991752378459971,mle_fixed,50,0,0.0017935014647241876
317,-0.1251433615509381,ks_fixed,50,0,0.003940398086103341
318,-0.23781451861464542,saa,10,0,0.012847050362245005
319,-0.21354766459876795,mle,10,0,0.01049969726831342
320,-0.44950115842835175,ks,10,0,0.043313316609696326
321,-0.20082471294768275,mle_fixed,10,0,0.009363119411155722
322,-0.44728894979084965,ks_fixed,10,0,0.04290225191653734
323,0.2560356271483909,saa,25,0,0.011457267955318314
324,0.25761342510538876,mle,25,0,0.011609164789895935
325,0.09906916484130877,ks,25,0,0.0013231115809112348
326,0.2920849653806511,mle_fixed,25,0,0.015176323832306595
327,0.15881232489353012,ks_fixed,25,0,0.004018597373539133
328,-0.1529597598310808,saa,50,0,0.005667212952843293
329,-0.20443847311625887,mle,50,0,0.009679363312087087
330,-0.15819856885727657,ks,50,0,0.006027067089734141
331,-0.17197954180673874,mle_fixed,50,0,0.007026105249044438
332,-0.14507962481374967,ks_fixed,50,0,0.005146601769807053
333,-0.1254075547178457,saa,10,0,0.003955343119285556
334,-0.08426106495173943,mle,10,0,0.001964177083195754
335,-0.38560222570888647,ks,10,0,0.03222818874523455
336,-0.08871235674016709,mle_fixed,10,0,0.0021469163408208607
337,-0.33377515834511207,ks_fixed,10,0,0.024436824779813276
338,-0.04030701849654678,saa,25,0,0.0005852500000778127
339,-0.06669324100397307,mle,25,0,0.0013203293131162908
340,-0.09297383175902313,ks,25,0,0.0023292888821968625
341,-0.059313222134674555,mle_fixed,25,0,0.0010866801834310508
342,-0.12267710659028624,ks_fixed,25,0,0.003802232333051868
343,-0.16878953841910738,saa,50,0,0.006788092026800643
344,-0.1525647355254045,mle,50,0,0.0056405238075011785
345,-0.27342838946310843,ks,50,0,0.01671852676918813
346,-0.16762541161256417,mle_fixed,50,0,0.006702247697832661
347,-0.23580688413744838,ks_fixed,50,0,0.012643912524087319
348,0.2560807698549169,saa,10,0,0.011461600069701643
349,0.0585553830254056,mle,10,0,0.0003075724849936055
350,0.2285322961191113,ks,10,0,0.008969449071073799
351,0.05756717141167511,mle_fixed,10,0,0.00029100401959082005
352,0.24249983349846926,ks_fixed,10,0,0.010195072901807356
353,0.49601678414082606,saa,25,0,0.046003055184380255
354,0.5099240873595564,mle,25,0,0.04871122119997399
355,0.4883668516184965,ks,25,0,0.04454636783137549
356,0.48743774675575186,mle_fixed,25,0,0.04437104340282109
357,0.5325671910894895,ks_fixed,25,0,0.05328603060780236
358,0.13922217310269785,saa,50,0,0.002977410200783522
359,0.1369108430759824,mle,50,0,0.00286469078851391
360,0.11575967645572688,ks,50,0,0.0019324382332817302
361,0.12147147809688191,mle_fixed,50,0,0.002166552592604846
362,0.12139722814996218,ks_fixed,50,0,0.0021634255307595774
363,0.005823104035356526,saa,10,0,-3.082622753011951e-05
364,-0.0065106946176182665,mle,10,0,5.052649961357607e-05
365,-0.13860593241440816,ks,10,0,0.004737493467078087
366,0.007022518958364206,mle_fixed,10,0,-3.5491082599253754e-05
367,-0.12244265372226087,ks_fixed,10,0,0.0037892243364638944
368,-0.01121511234050707,saa,25,0,9.758743156026989e-05
369,-0.024612225895636254,mle,25,0,0.00028010793475444505
370,-0.09692927164924334,ks,25,0,0.0025050647576566453
371,-0.01607798931293167,mle_fixed,25,0,0.00015553843576516667
372,-0.10287170527153797,ks_fixed,25,0,0.0027809041801278977
373,-0.07392870415033861,saa,50,0,0.0015705518093303953
374,-0.1029305286098944,mle,50,0,0.0027837052796695124
375,-0.0678623474593306,ks,50,0,0.001359341831773269
376,-0.12728509580457206,mle_fixed,50,0,0.0040623571975511655
377,-0.1048347385219214,ks_fixed,50,0,0.0028751291653545045
378,0.19183259456834678,saa,10,0,0.006121017220902489
379,0.1813104611886376,mle,10,0,0.00540372116763746
380,0.10422561912886197,ks,10,0,0.001499465188141955
381,0.1842987276125643,mle_fixed,10,0,0.0056029292801179275
382,0.10747313169698502,ks_fixed,10,0,0.0016159903234581215
383,0.21952572605766596,saa,25,0,0.008220523910342977
384,0.2558748743434744,mle,25,0,0.011441847951452552
385,0.12316324716846115,ks,25,0,0.002238399563480953
386,0.21111712827075496,mle_fixed,25,0,0.007550609488712428
387,0.13855802324212396,ks_fixed,25,0,0.0029448020105712035
388,0.018203819449525226,saa,50,0,-5.129174074041222e-05
389,0.03311652249493626,mle,50,0,5.461060425227638e-06
390,-0.04068479620428853,ks,50,0,0.0005938092200818452
391,0.011622762951333597,mle_fixed,50,0,-4.804672961708198e-05
392,-0.050030649468055445,ks_fixed,50,0,0.0008237311284846573
393,0.09315767359126259,saa,10,0,0.0011340209018747252
394,0.1054277945242161,mle,10,0,0.0015421090935443073
395,-0.13942298399691022,ks,10,0,0.004788203106322656
396,0.07694353035745215,mle_fixed,10,0,0.0006871292690523821
397,-0.12177984940976386,ks_fixed,10,0,0.0037525693353725772
398,0.03455507328512209,saa,25,0,1.5640129382652845e-05
399,0.04516507579014029,mle,25,0,0.00011628268448083468
400,-0.0692890027738544,ks,25,0,0.0014076892831320718
401,0.05601276272104186,mle_fixed,25,0,0.00026573308548559537
402,-0.04754148120524081,ks_fixed,25,0,0.0007590803937397731
403,-0.021402780375994544,saa,50,0,0.00022984352036458148
404,-0.006984223214403862,mle,50,0,5.486278264868701e-05
405,-0.025466638092113494,ks,50,0,0.0002941836690001706
406,-0.03779789092290411,mle_fixed,50,0,0.0005298500139471867
407,-0.010989713176870274,ks_fixed,50,0,9.51307237605048e-05
408,-0.37731510342504737,saa,10,0,0.030910189354096042
409,-0.3342783505207475,mle,10,0,0.024507306455921304
410,-0.6685938242584085,ks,10,0,0.09372158678497827
411,-0.3296400587999809,mle_fixed,10,0,0.023861461059990846
412,-0.7105431704543149,ks_fixed,10,0,0.10556329149496561
413,-0.6314889938823278,saa,25,0,0.08383407845658224
414,-0.5911359369076176,mle,25,0,0.07370613157143534
415,-0.6823887353550049,ks,25,0,0.09753801670069012
416,-0.6114526818293363,mle_fixed,25,0,0.07872388248128308
417,-0.6661447234238839,ks_fixed,25,0,0.09305198765371729
418,-0.05477809389501832,saa,50,0,0.0009539067609349416
419,-0.03467872213148271,mle,50,0,0.00046449181602090074
420,-0.13728008553241866,ks,50,0,0.004655774094114472
421,-0.03586435986105986,mle_fixed,50,0,0.0004888768467596849
422,-0.15405397009542698,ks_fixed,50,0,0.0057414673154339586
423,-0.20434856799578616,saa,10,0,0.009671432259212773
424,-0.27686282329408773,mle,10,0,0.017118695468563004
425,-0.35070094839351595,ks,10,0,0.02686319807902045
426,-0.2639024702427755,mle_fixed,10,0,0.015633290498766574
427,-0.37742325052999304,ks_fixed,10,0,0.030927212364963163
428,0.10222470036631712,saa,25,0,0.0014297698585045337
429,0.09463818461761836,mle,25,0,0.0011800659370788424
430,0.07425430519895888,ks,25,0,0.0006231763564121553
431,0.06874793737432192,mle_fixed,25,0,0.0005012540934191033
432,0.06796670873762484,ks_fixed,25,0,0.00048493850120035457
433,-0.07533129665387032,saa,50,0,0.0016214805045285847
434,-0.07781844217458807,mle,50,0,0.0017137246227795424
435,-0.1801960332217038,ks,50,0,0.0076579001557305045
436,-0.07030425286427426,mle_fixed,50,0,0.0014425905874935645
437,-0.16031165902529548,ks_fixed,50,0,0.006175322437665099
438,-0.41522699593751067,saa,10,0,0.0371643937008031
439,-0.3632654632017791,mle,10,0,0.028738473052862087
440,-0.6105907780509288,ks,10,0,0.07850765918674947
441,-0.351911580764673,mle_fixed,10,0,0.027041137921676454
442,-0.5696624664049441,ks_fixed,10,0,0.068582173252898
443,-0.13750264627132305,saa,25,0,0.004669442649977297
444,-0.14768718132953831,mle,25,0,0.005316123611647792
445,-0.16915301067027938,ks,25,0,0.006815006023838777
446,-0.12141294328584071,mle_fixed,25,0,0.0037323539238404107
447,-0.18399948227423915,ks_fixed,25,0,0.007959504169120439
448,0.044797137813328766,saa,50,0,0.00011203887217244536
449,0.04193350185854694,mle,50,0,8.086038326390937e-05
450,-0.011890735191319515,ks,50,0,0.00010507304195968921
451,0.04627705508650153,mle_fixed,50,0,0.00012943742855828057
452,0.004215718707281581,ks_fixed,50,0,-2.3672341253133617e-05
453,-0.08854218784134998,saa,10,0,0.0021397846798563293
454,-0.09697832021655911,mle,10,0,0.0025072837108429595
455,-0.27188949385189615,ks,10,0,0.016540750506157654
456,-0.09786315435148124,mle_fixed,10,0,0.0025474788012227094
457,-0.2405109474423544,ks_fixed,10,0,0.01312241909358101
458,-0.38062181438994813,saa,25,0,0.031432801079872175
459,-0.37296619003149206,mle,25,0,0.030229520658215294
460,-0.42009920986579063,ks,25,0,0.038009838002611686
461,-0.37474069102876834,mle_fixed,25,0,0.030506342416845904
462,-0.39582875090395353,ks_fixed,25,0,0.0338925004506268
463,-0.058807299464981214,saa,50,0,0.001071460762486709
464,-0.07689054404168219,mle,50,0,0.0016790210494996558
465,-0.013270380753603771,ks,50,0,0.0001209260293804411
466,-0.0895971739736089,mle_fixed,50,0,0.00218418511365731
467,0.0025526783566854755,ks_fixed,50,0,-1.5182984781159723e-05
