8.9445865467,0,0,0,0
3.8346280437,12.2640481737,0,0,0
5.688231131,3.885272842,34.4438386809,0,0
5.0891880899,4.8302431366,23.249147791,28.045242533,0
6.5056258754,3.4894704415,14.4559732239,12.440769298,35.8710242161
