13.0561001737,0,0,0,0
10.4484386747,39.5950164425,0,0,0
6.3133118192,6.9439970447,23.4277849257,0,0
16.7412247991,18.8210759988,9.1895984569,56.4836176547,0
7.758166344,7.7820607654,6.6868879936,13.2196034377,16.9344204784
