7.5299940847,0,0,0,0
3.8247377642,13.5547991014,0,0,0
4.1966931952,4.8768689395,24.864940984,0,0
3.3554519391,3.9543869977,4.0697819929,6.4177885302,0
3.8985784054,4.0051294571,11.3258608183,3.7097134093,17.7993667234
