8.1320314094,0,0,0,0
6.3737617723,30.9207898989,0,0,0
4.4594181228,8.4209881979,8.025528656,0,0
3.5601983677,5.8051069891,3.9266174644,10.97717634,0
3.9493263683,9.9036450429,5.8546558144,6.2831940648,19.6365436615
