43.3388972164,0,0,0,0
5.0293602766,21.0259555122,0,0,0
7.3129119079,9.6588071541,19.9711368334,0,0
4.1556683576,5.7143902433,6.3903473333,17.5902705854,0
3.8911546291,6.3272168497,8.2833958922,5.4482344534,24.1504647601
