70.4726340763,0,0,0,0
14.7094728364,23.3256969222,0,0,0
13.6458195011,10.4533504309,23.121107186,0,0
17.0891908497,14.6569966863,10.4102813512,29.4121827887,0
19.8016123385,11.9945817823,9.0610944849,12.6837313475,20.8967113233
