8.9367938469,0,0,0,0
3.1367830638,7.7223792679,0,0,0
9.0353942199,5.1602038559,49.4991213774,0,0
5.9180830575,3.5074644518,10.2694934588,12.9696253918,0
6.0657241067,3.5348932951,11.1802135422,7.0462054173,17.5562273039
