17.8464882825,0,0,0,0
9.4245287965,39.3406891513,0,0,0
11.9806106852,13.4367536467,30.6419637467,0,0
8.1725918896,8.2771540164,9.2964815383,11.8997122323,0
9.1964852452,10.6381453158,10.7113379905,7.5440207089,22.3177716431
