28.693751512,0,0,0,0
4.1105388492,10.0650351103,0,0,0
3.2260283521,6.9408021886,7.9926685205,0,0
10.3198966677,7.229456916,6.0025918532,27.995463622,0
13.387824062,8.0883109201,7.3002527825,19.8715535189,32.9045179488
